system.cpu|system_lag0,system.cpu|system_lag1,system.cpu|system_lag2,system.cpu|system_lag3
0.16666666666666666,0.16708436666666662,0.08777216666666665,0.16541039999999999
0.08354216666666663,0.16666666666666666,0.16708436666666662,0.08777216666666665
0.08104839999999998,0.08354216666666663,0.16666666666666666,0.16708436666666662
0.08079526666666666,0.08104839999999998,0.08354216666666663,0.16666666666666666
0.16645466666666664,0.08079526666666666,0.08104839999999998,0.08354216666666663
0.1645906,0.16645466666666664,0.08079526666666666,0.08104839999999998
0.0029537000000000035,0.1645906,0.16645466666666664,0.08079526666666666
0.08375209999999994,0.0029537000000000035,0.1645906,0.16645466666666664
0.08480480000000001,0.08375209999999994,0.0029537000000000035,0.1645906
0.08437553333333332,0.08480480000000001,0.08375209999999994,0.0029537000000000035
0.0,0.08437553333333332,0.08480480000000001,0.08375209999999994
0.08353900000000003,0.0,0.08437553333333332,0.08480480000000001
0.08187549999999999,0.08353900000000003,0.0,0.08437553333333332
0.0008438666666667297,0.08187549999999999,0.08353900000000003,0.0
0.08290610000000002,0.0008438666666667297,0.08187549999999999,0.08353900000000003
0.08061289999999999,0.08290610000000002,0.0008438666666667297,0.08187549999999999
0.0,0.08061289999999999,0.08290610000000002,0.0008438666666667297
0.08459596666666669,0.0,0.08061289999999999,0.08290610000000002
0.0006329000000000103,0.08459596666666669,0.0,0.08061289999999999
0.0025189000000000275,0.0006329000000000103,0.08459596666666669,0.0
0.16834803333333337,0.0025189000000000275,0.0006329000000000103,0.08459596666666669
0.0006296999999999923,0.16834803333333337,0.0025189000000000275,0.0006329000000000103
0.002481400000000004,0.0006296999999999923,0.16834803333333337,0.0025189000000000275
0.16582913333333335,0.002481400000000004,0.0006296999999999923,0.16834803333333337
0.08354220000000001,0.16582913333333335,0.002481400000000004,0.0006296999999999923
0.0820957,0.08354220000000001,0.16582913333333335,0.002481400000000004
0.2493702666666667,0.0820957,0.08354220000000001,0.16582913333333335
0.08459169999999998,0.2493702666666667,0.0820957,0.08354220000000001
0.0018703333333333443,0.08459169999999998,0.2493702666666667,0.0820957
0.16666350000000002,0.0018703333333333443,0.08459169999999998,0.2493702666666667
0.25041030000000003,0.16666350000000002,0.0018703333333333443,0.08459169999999998
0.08312236666666672,0.25041030000000003,0.16666350000000002,0.0018703333333333443
0.16396713333333332,0.08312236666666672,0.25041030000000003,0.16666350000000002
0.2546616666666666,0.16396713333333332,0.08312236666666672,0.25041030000000003
0.16666456666666665,0.2546616666666666,0.16396713333333332,0.08312236666666672
0.1652171333333334,0.16666456666666665,0.2546616666666666,0.16396713333333332
0.25466166666666673,0.1652171333333334,0.16666456666666665,0.2546616666666666
0.16539240000000008,0.25466166666666673,0.1652171333333334,0.16666456666666665
0.1641883666666666,0.16539240000000008,0.25466166666666673,0.1652171333333334
0.24831649999999997,0.1641883666666666,0.16539240000000008,0.25466166666666673
0.08481330000000005,0.24831649999999997,0.1641883666666666,0.16539240000000008
0.002062666666666657,0.08481330000000005,0.24831649999999997,0.1641883666666666
0.24958230000000003,0.002062666666666657,0.08481330000000005,0.24831649999999997
0.33479739999999997,0.24958230000000003,0.002062666666666657,0.08481330000000005
0.1643713333333334,0.33479739999999997,0.24958230000000003,0.002062666666666657
0.16792399999999993,0.1643713333333334,0.33479739999999997,0.24958230000000003
0.16813390000000003,0.16792399999999993,0.1643713333333334,0.33479739999999997
0.0006297000000000293,0.16813390000000003,0.16792399999999993,0.1643713333333334
0.001675033333333335,0.0006297000000000293,0.16813390000000003,0.16792399999999993
3.700743415417188e-17,0.001675033333333335,0.0006297000000000293,0.16813390000000003
0.08312236666666672,3.700743415417188e-17,0.001675033333333335,0.0006297000000000293
0.08229426666666666,0.08312236666666672,3.700743415417188e-17,0.001675033333333335
0.0006296999999999553,0.08229426666666666,0.08312236666666672,3.700743415417188e-17
0.3337489333333334,0.0006296999999999553,0.08229426666666666,0.08312236666666672
0.1643713333333334,0.3337489333333334,0.0006296999999999553,0.08229426666666666
0.08375206666666672,0.1643713333333334,0.3337489333333334,0.0006296999999999553
0.33332703333333336,0.08375206666666672,0.1643713333333334,0.3337489333333334
0.1664546666666666,0.33332703333333336,0.08375206666666672,0.1643713333333334
0.0833291,0.1664546666666666,0.33332703333333336,0.08375206666666672
0.08207389999999998,0.0833291,0.1664546666666666,0.33332703333333336
0.16708436666666662,0.08207389999999998,0.0833291,0.1664546666666666
0.08417506666666663,0.16708436666666662,0.08207389999999998,0.0833291
0.08333333333333331,0.08417506666666663,0.16708436666666662,0.08207389999999998
0.16813389999999995,0.08333333333333331,0.08417506666666663,0.16708436666666662
0.0841751,0.16813389999999995,0.08333333333333331,0.08417506666666663
0.16582913333333335,0.0841751,0.16813389999999995,0.08333333333333331
0.25125626666666667,0.16582913333333335,0.0841751,0.16813389999999995
0.16518566666666662,0.25125626666666667,0.16582913333333335,0.0841751
0.0004219000000000121,0.16518566666666662,0.25125626666666667,0.16582913333333335
0.08187236666666665,0.0004219000000000121,0.16518566666666662,0.25125626666666667
0.08185869999999995,0.08187236666666665,0.0004219000000000121,0.16518566666666662
0.08459916666666667,0.08185869999999995,0.08187236666666665,0.0004219000000000121
0.08395676666666667,0.08459916666666667,0.08185869999999995,0.08187236666666665
0.3291517666666666,0.08395676666666667,0.08459916666666667,0.08185869999999995
0.0012690000000000385,0.3291517666666666,0.08395676666666667,0.08459916666666667
0.0008312666666666635,0.0012690000000000385,0.3291517666666666,0.08395676666666667
0.3308352333333333,0.0008312666666666635,0.0012690000000000385,0.3291517666666666
0.08375209999999995,0.3308352333333333,0.0008312666666666635,0.0012690000000000385
0.1649978666666667,0.08375209999999995,0.3308352333333333,0.0008312666666666635
0.0008354333333333575,0.1649978666666667,0.08375209999999995,0.3308352333333333
0.0016750333333332978,0.0008354333333333575,0.1649978666666667,0.08375209999999995
0.1675042,0.0016750333333332978,0.0008354333333333575,0.1649978666666667
0.08270676666666665,0.1675042,0.0016750333333332978,0.0008354333333333575
0.08437759999999998,0.08270676666666665,0.1675042,0.0016750333333332978
0.3333333333333333,0.08437759999999998,0.08270676666666665,0.1675042
0.0,0.3333333333333333,0.08437759999999998,0.08270676666666665
0.16645466666666664,0.0,0.3333333333333333,0.08437759999999998
0.08207706666666666,0.16645466666666664,0.0,0.3333333333333333
0.08312236666666668,0.08207706666666666,0.16645466666666664,0.0
0.16750416666666668,0.08312236666666668,0.08207706666666666,0.16645466666666664
0.08375206666666668,0.16750416666666668,0.08312236666666668,0.08207706666666666
0.16750416666666665,0.08375206666666668,0.16750416666666668,0.08312236666666668
0.1662479,0.16750416666666665,0.08375206666666668,0.16750416666666668
0.08694873333333335,0.1662479,0.16750416666666665,0.08375206666666668
0.0008395999999999404,0.08694873333333335,0.1662479,0.16750416666666665
0.08333333333333333,0.0008395999999999404,0.08694873333333335,0.1662479
0.24680020000000003,0.08333333333333333,0.0008395999999999404,0.08694873333333335
0.08227960000000001,0.24680020000000003,0.08333333333333333,0.0008395999999999404
0.24937026666666665,0.08227960000000001,0.24680020000000003,0.08333333333333333
0.3341687666666666,0.24937026666666665,0.08227960000000001,0.24680020000000003
0.001889166666666664,0.3341687666666666,0.24937026666666665,0.08227960000000001
0.16729320000000003,0.001889166666666664,0.3341687666666666,0.24937026666666665
0.08167186666666666,0.16729320000000003,0.001889166666666664,0.3341687666666666
0.2537783333333334,0.08167186666666666,0.16729320000000003,0.001889166666666664
0.08333016666666666,0.2537783333333334,0.08167186666666666,0.16729320000000003
0.1668713666666667,0.08333016666666666,0.2537783333333334,0.08167186666666666
0.41939013333333336,0.1668713666666667,0.08333016666666666,0.2537783333333334
0.08207390000000002,0.41939013333333336,0.1668713666666667,0.08333016666666666
0.24854323333333336,0.08207390000000002,0.41939013333333336,0.1668713666666667
0.0835379,0.24854323333333336,0.08207390000000002,0.41939013333333336
0.08585223333333336,0.0835379,0.24854323333333336,0.08207390000000002
0.000419833333333323,0.08585223333333336,0.0835379,0.24854323333333336
0.16624266666666668,0.000419833333333323,0.08585223333333336,0.0835379
0.003350166666666691,0.16624266666666668,0.000419833333333323,0.08585223333333336
0.1691961333333333,0.003350166666666691,0.16624266666666668,0.000419833333333323
0.16539240000000002,0.1691961333333333,0.003350166666666691,0.16624266666666668
0.08416459999999999,0.16539240000000002,0.1691961333333333,0.003350166666666691
0.08670033333333331,0.08416459999999999,0.16539240000000002,0.1691961333333333
0.16455696666666667,0.08670033333333331,0.08416459999999999,0.16539240000000002
0.2495823,0.16455696666666667,0.08670033333333331,0.08416459999999999
0.08207389999999999,0.2495823,0.16455696666666667,0.08670033333333331
0.0016750333333332978,0.08207389999999999,0.2495823,0.16455696666666667
0.0,0.0016750333333332978,0.08207389999999999,0.2495823
0.17048336666666666,0.0,0.0016750333333332978,0.08207389999999999
0.0008395999999999404,0.17048336666666666,0.0,0.0016750333333332978
0.00041770000000000235,0.0008395999999999404,0.17048336666666666,0.0
0.002557233333333316,0.00041770000000000235,0.0008395999999999404,0.17048336666666666
0.0008354333333333575,0.002557233333333316,0.00041770000000000235,0.0008395999999999404
0.0845896,0.0008354333333333575,0.002557233333333316,0.00041770000000000235
0.08522566666666669,0.0845896,0.0008354333333333575,0.002557233333333316
0.0008354333333333575,0.08522566666666669,0.0845896,0.0008354333333333575
0.0,0.0008354333333333575,0.08522566666666669,0.0845896
0.0006265666666666799,0.0,0.0008354333333333575,0.08522566666666669
0.08164350000000002,0.0006265666666666799,0.0,0.0008354333333333575
0.0,0.08164350000000002,0.0006265666666666799,0.0
0.0012562666666666722,0.0,0.08164350000000002,0.0006265666666666799
0.0025252666666666737,0.0012562666666666722,0.0,0.08164350000000002
0.0006296999999999923,0.0025252666666666737,0.0012562666666666722,0.0
0.08375206666666668,0.0006296999999999923,0.0025252666666666737,0.0012562666666666722
0.08164983333333335,0.08375206666666668,0.0006296999999999923,0.0025252666666666737
0.24442293333333331,0.08164983333333335,0.08375206666666668,0.0006296999999999923
0.08290183333333334,0.24442293333333331,0.08164983333333335,0.08375206666666668
0.001265800000000002,0.08290183333333334,0.24442293333333331,0.08164983333333335
0.16004113333333336,0.001265800000000002,0.08290183333333334,0.24442293333333331
0.08248199999999994,0.16004113333333336,0.001265800000000002,0.08290183333333334
0.08417189999999995,0.08248199999999994,0.16004113333333336,0.001265800000000002
0.16792400000000005,0.08417189999999995,0.08248199999999994,0.16004113333333336
0.4979196333333333,0.16792400000000005,0.08417189999999995,0.08248199999999994
0.08417190000000008,0.4979196333333333,0.16792400000000005,0.08417189999999995
0.00041983333333324896,0.08417190000000008,0.4979196333333333,0.16792400000000005
0.4137477333333334,0.00041983333333324896,0.08417190000000008,0.4979196333333333
0.08290926666666672,0.4137477333333334,0.00041983333333324896,0.08417190000000008
0.16582913333333327,0.08290926666666672,0.4137477333333334,0.00041983333333324896
0.08375209999999988,0.16582913333333327,0.08290926666666672,0.4137477333333334
0.08502963333333324,0.08375209999999988,0.16582913333333327,0.08290926666666672
0.08270676666666672,0.08502963333333324,0.08375209999999988,0.16582913333333327
0.25083326666666667,0.08270676666666672,0.08502963333333324,0.08375209999999988
0.08079526666666659,0.25083326666666667,0.08270676666666672,0.08502963333333324
0.08270046666666675,0.08079526666666659,0.25083326666666667,0.08270676666666672
0.16771406666666663,0.08270046666666675,0.08079526666666659,0.25083326666666667
0.0012562666666665983,0.16771406666666663,0.08270046666666675,0.08079526666666659
0.0814504666666666,0.0012562666666665983,0.16771406666666663,0.08270046666666675
0.08311919999999988,0.0814504666666666,0.0012562666666665983,0.16771406666666663
0.08544406666666655,0.08311919999999988,0.0814504666666666,0.0012562666666665983
0.0006234333333332565,0.08544406666666655,0.08311919999999988,0.0814504666666666
0.08311920000000002,0.0006234333333332565,0.08544406666666655,0.08311919999999988
0.16329966666666662,0.08311920000000002,0.0006234333333332565,0.08544406666666655
0.08207390000000007,0.16329966666666662,0.08311920000000002,0.0006234333333332565
0.0006329000000000843,0.08207390000000007,0.16329966666666662,0.08311920000000002
0.2481108333333334,0.0006329000000000843,0.08207390000000007,0.16329966666666662
0.16624266666666662,0.2481108333333334,0.0006329000000000843,0.08207390000000007
0.16645466666666656,0.16624266666666662,0.2481108333333334,0.0006329000000000843
0.0006360999999999173,0.16645466666666656,0.16624266666666662,0.2481108333333334
0.16458436666666657,0.0006360999999999173,0.16645466666666656,0.16624266666666662
0.1639038333333334,0.16458436666666657,0.0006360999999999173,0.16645466666666656
0.0012690000000000756,0.1639038333333334,0.16458436666666657,0.0006360999999999173
0.33208646666666675,0.0012690000000000756,0.1639038333333334,0.16458436666666657
0.0019179333333333808,0.33208646666666675,0.0012690000000000756,0.1639038333333334
0.0012562666666667461,0.0019179333333333808,0.33208646666666675,0.0012690000000000756
0.0016834999999999118,0.0012562666666667461,0.0019179333333333808,0.33208646666666675
0.08480480000000008,0.0016834999999999118,0.0012562666666667461,0.0019179333333333808
0.16603693333333341,0.08480480000000008,0.0016834999999999118,0.0012562666666667461
0.00168350000000006,0.16603693333333341,0.08480480000000008,0.0016834999999999118
0.17132509999999992,0.00168350000000006,0.16603693333333341,0.08480480000000008
0.16729319999999995,0.17132509999999992,0.00168350000000006,0.16603693333333341
0.08395989999999993,0.16729319999999995,0.17132509999999992,0.00168350000000006
0.1713251000000001,0.08395989999999993,0.16729319999999995,0.17132509999999992
0.0006297000000000663,0.1713251000000001,0.08395989999999993,0.16729319999999995
0.08312236666666677,0.0006297000000000663,0.1713251000000001,0.08395989999999993
0.3316687666666666,0.08312236666666677,0.0006297000000000663,0.1713251000000001
0.0818502000000001,0.3316687666666666,0.08312236666666677,0.0006297000000000663
0.1649978666666666,0.0818502000000001,0.3316687666666666,0.08312236666666677
0.3316687666666667,0.1649978666666666,0.0818502000000001,0.3316687666666666
0.33500196666666665,0.3316687666666667,0.1649978666666666,0.0818502000000001
0.00166669999999991,0.33500196666666665,0.3316687666666667,0.1649978666666666
0.16876786666666657,0.00166669999999991,0.33500196666666665,0.3316687666666667
0.1696095666666668,0.16876786666666657,0.00166669999999991,0.33500196666666665
0.1662426666666668,0.1696095666666668,0.16876786666666657,0.00166669999999991
0.08585223333333347,0.1662426666666668,0.1696095666666668,0.16876786666666657
0.08354220000000012,0.08585223333333347,0.1662426666666668,0.1696095666666668
0.16457596666666655,0.08354220000000012,0.08585223333333347,0.1662426666666668
0.2500000000000001,0.16457596666666655,0.08354220000000012,0.08585223333333347
0.08270676666666654,0.2500000000000001,0.16457596666666655,0.08354220000000012
0.00335016666666658,0.08270676666666654,0.2500000000000001,0.16457596666666655
0.3358522333333333,0.00335016666666658,0.08270676666666654,0.2500000000000001
0.16666666666666674,0.3358522333333333,0.00335016666666658,0.08270676666666654
0.08081443333333323,0.16666666666666674,0.3358522333333333,0.00335016666666658
0.08204513333333345,0.08081443333333323,0.16666666666666674,0.3358522333333333
0.0008375333333332513,0.08204513333333345,0.08081443333333323,0.16666666666666674
0.07996633333333343,0.0008375333333332513,0.08204513333333345,0.08081443333333323
0.07952623333333327,0.07996633333333343,0.0008375333333332513,0.08204513333333345
0.08354113333333342,0.07952623333333327,0.07996633333333343,0.0008375333333332513
0.08607376666666672,0.08354113333333342,0.07952623333333327,0.07996633333333343
0.0016750333333332053,0.08607376666666672,0.08354113333333342,0.07952623333333327
0.00042086666666674155,0.0016750333333332053,0.08607376666666672,0.08354113333333342
0.0012625999999999287,0.00042086666666674155,0.0016750333333332053,0.08607376666666672
0.08438180000000005,0.0012625999999999287,0.00042086666666674155,0.0016750333333332053
0.3320853999999999,0.08438180000000005,0.0012625999999999287,0.00042086666666674155
0.0835390000000001,0.3320853999999999,0.08438180000000005,0.0012625999999999287
0.0006265666666667539,0.0835390000000001,0.3320853999999999,0.08438180000000005
0.24727743333333344,0.0006265666666667539,0.0835390000000001,0.3320853999999999
0.08164983333333327,0.24727743333333344,0.0006265666666667539,0.0835390000000001
0.0012562666666665983,0.08164983333333327,0.24727743333333344,0.0006265666666667539
0.2525252666666666,0.0012562666666665983,0.08164983333333327,0.24727743333333344
0.08249580000000008,0.2525252666666666,0.0012562666666665983,0.08164983333333327
0.08041869999999991,0.08249580000000008,0.2525252666666666,0.0012562666666665983
0.2529493333333334,0.08041869999999991,0.08249580000000008,0.2525252666666666
0.0850210666666666,0.2529493333333334,0.08041869999999991,0.08249580000000008
0.08041870000000007,0.0850210666666666,0.2529493333333334,0.08041869999999991
0.16624266666666662,0.08041870000000007,0.0850210666666666,0.2529493333333334
0.0841751000000001,0.16624266666666662,0.08041870000000007,0.0850210666666666
0.08207706666666659,0.0841751000000001,0.16624266666666662,0.08041870000000007
0.16666456666666676,0.08207706666666659,0.0841751000000001,0.16624266666666662
0.33040296666666663,0.16666456666666676,0.08207706666666659,0.0841751000000001
0.1654072333333334,0.33040296666666663,0.16666456666666676,0.08207706666666659
0.16750416666666657,0.1654072333333334,0.33040296666666663,0.16666456666666676
0.33124893333333344,0.16750416666666657,0.1654072333333334,0.33040296666666663
0.24874056666666658,0.33124893333333344,0.16750416666666657,0.1654072333333334
0.2510453000000001,0.24874056666666658,0.33124893333333344,0.16750416666666657
0.08438496666666657,0.2510453000000001,0.24874056666666658,0.33124893333333344
0.1660401000000001,0.08438496666666657,0.2510453000000001,0.24874056666666658
0.2493702666666666,0.1660401000000001,0.08438496666666657,0.2510453000000001
0.16771406666666674,0.2493702666666666,0.1660401000000001,0.08438496666666657
0.24937343333333326,0.16771406666666674,0.2493702666666666,0.1660401000000001
7.401486830834377e-17,0.24937343333333326,0.16771406666666674,0.2493702666666666
0.33458536666666655,7.401486830834377e-17,0.24937343333333326,0.16771406666666674
0.3316498333333334,0.33458536666666655,7.401486830834377e-17,0.24937343333333326
0.003366999999999898,0.3316498333333334,0.33458536666666655,7.401486830834377e-17
0.0854271333333334,0.003366999999999898,0.3316498333333334,0.33458536666666655
0.00042406666666672255,0.0854271333333334,0.003366999999999898,0.3316498333333334
1.1746346666666667,0.00042406666666672255,0.0854271333333334,0.003366999999999898
0.08207706666666666,1.1746346666666667,0.00042406666666672255,0.0854271333333334
7.401486830834377e-17,0.08207706666666666,1.1746346666666667,0.00042406666666672255
1.0904595666666668,7.401486830834377e-17,0.08207706666666666,1.1746346666666667
0.08291249999999988,1.0904595666666668,7.401486830834377e-17,0.08207706666666666
0.08270046666666653,0.08291249999999988,1.0904595666666668,7.401486830834377e-17
0.08754210000000014,0.08270046666666653,0.08291249999999988,1.0904595666666668
0.08354220000000016,0.08754210000000014,0.08270046666666653,0.08291249999999988
0.08312236666666684,0.08354220000000016,0.08754210000000014,0.08270046666666653
0.0016750333333331497,0.08312236666666684,0.08354220000000016,0.08754210000000014
0.08227640000000018,0.0016750333333331497,0.08312236666666684,0.08354220000000016
0.08249579999999986,0.08227640000000018,0.0016750333333331497,0.08312236666666684
0.08500836666666678,0.08249579999999986,0.08227640000000018,0.0016750333333331497
0.16750206666666656,0.08500836666666678,0.08249579999999986,0.08227640000000018
0.0006265666666665318,0.16750206666666656,0.08500836666666678,0.08249579999999986
0.0006234333333334785,0.0006265666666665318,0.16750206666666656,0.08500836666666678
0.0033501666666668393,0.0006234333333334785,0.0006265666666665318,0.16750206666666656
0.002537999999999855,0.0033501666666668393,0.0006234333333334785,0.0006265666666665318
0.0012499999999998623,0.002537999999999855,0.0033501666666668393,0.0006234333333334785
0.16499786666666683,0.0012499999999998623,0.002537999999999855,0.0033501666666668393
0.0025380000000001512,0.16499786666666683,0.0012499999999998623,0.002537999999999855
0.0006265666666668279,0.0025380000000001512,0.16499786666666683,0.0012499999999998623
0.08249579999999986,0.0006265666666668279,0.0025380000000001512,0.16499786666666683
0.003180533333333161,0.08249579999999986,0.0006265666666668279,0.0025380000000001512
0.0006265666666665318,0.003180533333333161,0.08249579999999986,0.0006265666666668279
0.08333333333333319,0.0006265666666665318,0.003180533333333161,0.08249579999999986
0.1698440333333335,0.08333333333333319,0.0006265666666665318,0.003180533333333161
1.6653345369377348e-16,0.1698440333333335,0.08333333333333319,0.0006265666666665318
0.08207706666666682,1.6653345369377348e-16,0.1698440333333335,0.08333333333333319
0.3327035999999999,0.08207706666666682,1.6653345369377348e-16,0.1698440333333335
0.08354219999999989,0.3327035999999999,0.08207706666666682,1.6653345369377348e-16
0.0833301666666668,0.08354219999999989,0.3327035999999999,0.08207706666666682
0.16414140000000013,0.0833301666666668,0.08354219999999989,0.3327035999999999
0.08459169999999984,0.16414140000000013,0.0833301666666668,0.08354219999999989
0.08396306666666653,0.08459169999999984,0.16414140000000013,0.0833301666666668
0.0018987000000001235,0.08396306666666653,0.08459169999999984,0.16414140000000013
0.2512562666666668,0.0018987000000001235,0.08396306666666653,0.08459169999999984
0.08396306666666653,0.2512562666666668,0.0018987000000001235,0.08396306666666653
0.0012625999999998545,0.08396306666666653,0.2512562666666668,0.0018987000000001235
0.08438496666666655,0.0012625999999998545,0.08396306666666653,0.2512562666666668
0.1683480333333335,0.08438496666666655,0.0012625999999998545,0.08396306666666653
0.08438496666666684,0.1683480333333335,0.08438496666666655,0.0012625999999998545
0.08396306666666682,0.08438496666666684,0.1683480333333335,0.08438496666666655
0.33500836666666656,0.08396306666666682,0.08438496666666684,0.1683480333333335
0.16750416666666648,0.33500836666666656,0.08396306666666682,0.08438496666666684
0.16624266666666654,0.16750416666666648,0.33500836666666656,0.08396306666666682
0.0012594333333334855,0.16624266666666654,0.16750416666666648,0.33500836666666656
0.001691966666666526,0.0012594333333334855,0.16624266666666654,0.16750416666666648
0.25041666666666684,0.001691966666666526,0.0012594333333334855,0.16624266666666654
0.2506265666666669,0.25041666666666684,0.001691966666666526,0.0012594333333334855
0.08607376666666677,0.2506265666666669,0.25041666666666684,0.001691966666666526
0.16813706666666653,0.08607376666666677,0.2506265666666669,0.25041666666666684
0.08312236666666684,0.16813706666666653,0.08607376666666677,0.2506265666666669
0.24937343333333317,0.08312236666666684,0.16813706666666653,0.08607376666666677
0.08438496666666684,0.24937343333333317,0.08312236666666684,0.16813706666666653
0.16834803333333323,0.08438496666666684,0.24937343333333317,0.08312236666666684
0.2506234333333335,0.16834803333333323,0.08438496666666684,0.24937343333333317
0.08311600000000013,0.2506234333333335,0.16834803333333323,0.08438496666666684
0.0839630666666668,0.08311600000000013,0.2506234333333335,0.16834803333333323
0.08060020000000012,0.0839630666666668,0.08311600000000013,0.2506234333333335
0.16623836666666655,0.08060020000000012,0.0839630666666668,0.08311600000000013
0.16477749999999985,0.16623836666666655,0.08060020000000012,0.0839630666666668
0.1670758666666666,0.16477749999999985,0.16623836666666655,0.08060020000000012
0.08522566666666655,0.1670758666666666,0.16477749999999985,0.16623836666666655
0.16414140000000013,0.08522566666666655,0.1670758666666666,0.16477749999999985
0.1683480333333335,0.16414140000000013,0.08522566666666655,0.1670758666666666
0.1679261333333335,0.1683480333333335,0.16414140000000013,0.08522566666666655
0.08080806666666653,0.1679261333333335,0.1683480333333335,0.16414140000000013
0.08375206666666656,0.08080806666666653,0.1679261333333335,0.1683480333333335
0.08207389999999987,0.08375206666666656,0.08080806666666653,0.1679261333333335
0.08016876666666678,0.08207389999999987,0.08375206666666656,0.08080806666666653
0.08541880000000013,0.08016876666666678,0.08207389999999987,0.08375206666666656
0.001889166666666553,0.08541880000000013,0.08016876666666678,0.08207389999999987
0.08268766666666655,0.001889166666666553,0.08541880000000013,0.08016876666666678
0.08605169999999988,0.08268766666666655,0.001889166666666553,0.08541880000000013
0.0006329000000001398,0.08605169999999988,0.08268766666666655,0.001889166666666553
0.1679261333333335,0.0006329000000001398,0.08605169999999988,0.08268766666666655
1.295260195396016e-16,0.1679261333333335,0.0006329000000001398,0.08605169999999988
1.295260195396016e-16,1.295260195396016e-16,0.1679261333333335,0.0006329000000001398
1.295260195396016e-16,1.295260195396016e-16,1.295260195396016e-16,0.1679261333333335
1.295260195396016e-16,1.295260195396016e-16,1.295260195396016e-16,1.295260195396016e-16
0.0006297000000001218,1.295260195396016e-16,1.295260195396016e-16,1.295260195396016e-16
0.000424066666666519,0.0006297000000001218,1.295260195396016e-16,1.295260195396016e-16
0.25062339999999983,0.000424066666666519,0.0006297000000001218,1.295260195396016e-16
